aggregation_level,service_mode,reporting_group,measure_group,measure,category,weighted_percent,ObjectId
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Other Demographics,Age,26 to 34,0.282402225,12255
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL1,Fares,Reduced Fares,Other Reduced or Free Fare,0.001818555,12256
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Alternative Modes,Alternative Mode,Private Shuttle or Other Transit,0.087071369,12257
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Other Demographics,Age,35 to 44,0.240997748,12258
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL3,Trip Purpose and Frequency,Frequency,1 to 2 days per week,0.074332536,12259
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL1,Income,Household Income,Less than 30% of Area Median Income,0.092948692,12260
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Alternative Modes,Alternative Mode,Other,0,12261
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Other Demographics,Age,45 to 64,0.19326141,12262
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Other Demographics,Age,65 or older,0.015697732,12263
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Other Demographics,Gender,Woman,0.486911919,12264
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Other Demographics,Gender,Man,0.497390349,12265
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Other Demographics,Gender,Non-Binary,0.010465155,12266
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Other Demographics,Gender,Prefer not to say,0.005232577,12267
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Race and Ethnicity,Hispanic or Latino/Latina,Yes,0.125834219,12268
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Race and Ethnicity,Hispanic or Latino/Latina,No,0.862986935,12269
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Race and Ethnicity,Hispanic or Latino/Latina,Prefer not to say,0.011178846,12270
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Race and Ethnicity,Race,American Indian or Alaska Native,0.036270709,12271
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Race and Ethnicity,Race,Asian,0.148962733,12272
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Race and Ethnicity,Race,Black or African American,0.17155139,12273
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Race and Ethnicity,Race,Middle Eastern or North African,0.005316027,12274
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Race and Ethnicity,Race,Native Hawaiian or other Pacific Islander,0,12275
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Race and Ethnicity,Race,White,0.63871375,12276
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Race and Ethnicity,Race,Other,0.029147727,12277
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Race and Ethnicity,Race,Prefer not to say,0.027911427,12278
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Race and Ethnicity,Title VI Minority,Yes,0.421880322,12279
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Race and Ethnicity,Title VI Minority,No,0.578119678,12280
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Trip Purpose and Frequency,Frequency,6 to 7 days per week,0.052097702,12281
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Trip Purpose and Frequency,Frequency,5 days per week,0.492750845,12282
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Trip Purpose and Frequency,Frequency,3 to 4 days per week,0.201520848,12283
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Trip Purpose and Frequency,Frequency,1 to 2 days per week,0.085228324,12284
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Trip Purpose and Frequency,Frequency,1 to 3 days per month,0.035183077,12285
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Trip Purpose and Frequency,Frequency,Less than once per month,0.133219204,12286
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Trip Purpose and Frequency,Trip Purpose,Home-based Work,0.681254799,12287
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Trip Purpose and Frequency,Trip Purpose,Home-based School,0.0066486,12288
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Trip Purpose and Frequency,Trip Purpose,Home-based Social Activity,0.098840812,12289
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Trip Purpose and Frequency,Trip Purpose,Home-based Other,0.092343363,12290
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Trip Purpose and Frequency,Trip Purpose,Non-home Based,0.120912427,12291
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Vehicles,Cars per Capita,0,0.309954443,12292
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Vehicles,Cars per Capita,Strictly between 0 and 0.5,0.385958654,12293
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Vehicles,Cars per Capita,Strictly between 0.5 and 1,0.053090313,12294
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Vehicles,Cars per Capita,1 or more,0.116241004,12295
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Vehicles,Usable Cars,0,0.305369649,12296
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Vehicles,Usable Cars,1,0.507930804,12297
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Vehicles,Usable Cars,2,0.168910358,12298
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Vehicles,Usable Cars,3 or more,0.017789189,12299
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL3,Access Mode,Access to First MBTA Service,Walked,0.875798398,12300
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL3,Access Mode,Access to First MBTA Service,Carpooled or Dropped off by Personal Vehicle,0.029924469,12301
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL3,Access Mode,Access to First MBTA Service,Drove Alone,0.015009762,12302
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Alternative Modes,Used Alternative Mode,No,0.901875692,12303
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Alternative Modes,Used Alternative Mode,Yes,0.098124308,12304
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Fares,Fare Product,Monthly Pass,0.45010639,12305
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Fares,Fare Product,Pay-as-you-go,0.240072338,12306
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Fares,Fare Product,7-day Pass,0.22523028,12307
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Fares,Fare Product,Student Pass (M7),0.008408994,12308
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Fares,Fare Product,Semester Pass,0.005260101,12309
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Fares,Fare Product,1-day Pass,0.060401694,12310
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Fares,Fare Product,Other,0.010520202,12311
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Fares,Reduced Fares,Full Fare,0.827781091,12312
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL3,Trip Purpose and Frequency,Frequency,1 to 3 days per month,0.075463113,12313
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Fares,Reduced Fares,Full Fare - Subsidized by Employer,0.125125713,12314
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Fares,Reduced Fares,Student (S-Card or M7),0.005232577,12315
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL3,Trip Purpose and Frequency,Frequency,Less than once per month,0.081380159,12316
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Fares,Reduced Fares,Senior CharlieCard,0.010465155,12317
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL3,Trip Purpose and Frequency,Trip Purpose,Home-based Work,0.675484186,12318
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Fares,Reduced Fares,Youth Pass,0.026162886,12319
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL1,Income,Household Income,30% to 60% of Area Median Income,0.285208022,12320
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL3,Trip Purpose and Frequency,Trip Purpose,Home-based School,0.05517396,12321
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL1,Income,Household Income,60% to 80% of Area Median Income,0.168346673,12322
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Fares,Reduced Fares,Other Reduced or Free Fare,0.005232577,12323
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL3,Trip Purpose and Frequency,Trip Purpose,Home-based Social Activity,0.061568381,12324
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL1,Income,Household Income,80% to 100% of Area Median Income,0.136295104,12325
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Income,Household Income,Less than 30% of Area Median Income,0.049222849,12326
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL3,Trip Purpose and Frequency,Trip Purpose,Home-based Other,0.11974186,12327
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL1,Income,Household Income,100% to 140% of Area Median Income,0.107759993,12328
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Income,Household Income,30% to 60% of Area Median Income,0.15030312,12329
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL3,Trip Purpose and Frequency,Trip Purpose,Non-home Based,0.088031614,12330
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL1,Income,Household Income,140% to 200% of Area Median Income,0.072859654,12331
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Income,Household Income,60% to 80% of Area Median Income,0.355747832,12332
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL3,Vehicles,Cars per Capita,0,0.46361916,12333
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL1,Income,Household Income,200% or more of Area Median Income,0.039953308,12334
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Income,Household Income,80% to 100% of Area Median Income,0.195407287,12335
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL3,Vehicles,Cars per Capita,Strictly between 0 and 0.5,0.272915467,12336
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL1,Income,Household Income,Prefer not to say,0.096628555,12337
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Income,Household Income,100% to 140% of Area Median Income,0.080230922,12338
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL3,Vehicles,Cars per Capita,Strictly between 0.5 and 1,0.027986899,12339
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL1,Income,Title VI Low-Income,Yes,0.604959775,12340
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Income,Household Income,140% to 200% of Area Median Income,0.052371741,12341
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL3,Vehicles,Cars per Capita,1 or more,0.087608783,12342
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL1,Income,Title VI Low-Income,No,0.395040225,12343
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Income,Household Income,200% or more of Area Median Income,0.050489803,12344
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL3,Vehicles,Usable Cars,0,0.455513547,12345
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL1,Other Demographics,Ability to Understand English,Always,0.931371806,12346
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Income,Household Income,Prefer not to say,0.066226447,12347
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL3,Vehicles,Usable Cars,1,0.361313241,12348
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL2,Income,Title VI Low-Income,Yes,0.594655737,12349
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL1,Other Demographics,Ability to Understand English,Often,0.036048191,12350
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL3,Vehicles,Usable Cars,2,0.152245289,12351
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL1,Other Demographics,Ability to Understand English,Sometimes,0.028881579,12352
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL3,Vehicles,Usable Cars,3 or more,0.030927924,12353
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL1,Other Demographics,Ability to Understand English,Never,0.003698424,12354
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Blue Line,All Blue Line,Access Mode,Access to First MBTA Service,Walked,0.843072346,12355
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL1,Other Demographics,Age,Under 18,0.009738368,12356
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Blue Line,All Blue Line,Access Mode,Access to First MBTA Service,Carpooled or Dropped off by Personal Vehicle,0.047245337,12357
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL1,Other Demographics,Age,18 to 25,0.226929436,12358
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Blue Line,All Blue Line,Access Mode,Access to First MBTA Service,Drove Alone,0.011213878,12359
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL1,Other Demographics,Age,26 to 34,0.367568607,12360
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Blue Line,All Blue Line,Access Mode,Access to First MBTA Service,Private Shuttle or Other Transit,0.053384851,12361
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL1,Other Demographics,Age,35 to 44,0.230533569,12362
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Blue Line,All Blue Line,Access Mode,Access to First MBTA Service,Taxi or Rideshare Company,0.023084143,12363
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL1,Other Demographics,Age,45 to 64,0.144826138,12364
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Blue Line,All Blue Line,Access Mode,Access to First MBTA Service,"Bike, Scooter or Other Micromobility",0.017696403,12365
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL1,Other Demographics,Age,65 or older,0.020403882,12366
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Blue Line,All Blue Line,Access Mode,Access to First MBTA Service,The RIDE,0.004303042,12367
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL1,Other Demographics,Gender,Woman,0.53228832,12368
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Blue Line,All Blue Line,Alternative Modes,Alternative Mode,Different MBTA Service,0.180272465,12369
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL1,Other Demographics,Gender,Man,0.454941736,12370
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Blue Line,All Blue Line,Alternative Modes,Alternative Mode,Drive Alone,0.272736002,12371
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL1,Other Demographics,Gender,Non-Binary,0.012769944,12372
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Blue Line,All Blue Line,Alternative Modes,Alternative Mode,Taxi or Rideshare Company,0.344107815,12373
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL1,Race and Ethnicity,Hispanic or Latino/Latina,Yes,0.132396872,12374
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Blue Line,All Blue Line,Alternative Modes,Alternative Mode,Walk,0.170787969,12375
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL1,Race and Ethnicity,Hispanic or Latino/Latina,No,0.863069076,12376
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Blue Line,All Blue Line,Alternative Modes,Alternative Mode,Drive or Ride in a Carpool,0.241540323,12377
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL1,Race and Ethnicity,Hispanic or Latino/Latina,Prefer not to say,0.004534052,12378
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Blue Line,All Blue Line,Alternative Modes,Alternative Mode,"Bike, Scooter, or Other Micromobility",0.02546885,12379
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL1,Race and Ethnicity,Race,American Indian or Alaska Native,0.037762294,12380
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Blue Line,All Blue Line,Alternative Modes,Alternative Mode,Private Shuttle or Other Transit,0.042896925,12381
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL1,Race and Ethnicity,Race,Asian,0.168545299,12382
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Blue Line,All Blue Line,Alternative Modes,Alternative Mode,Other,0.00477627,12383
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL1,Race and Ethnicity,Race,Black or African American,0.222590651,12384
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Blue Line,All Blue Line,Alternative Modes,Used Alternative Mode,No,0.904498291,12385
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL1,Race and Ethnicity,Race,Middle Eastern or North African,0.032459396,12386
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL1,Race and Ethnicity,Race,Native Hawaiian or other Pacific Islander,0.006436108,12387
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL1,Race and Ethnicity,Race,White,0.544033013,12388
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL1,Race and Ethnicity,Race,Other,0.03683636,12389
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL1,Race and Ethnicity,Race,Prefer not to say,0.018176225,12390
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL1,Race and Ethnicity,Title VI Minority,Yes,0.549187597,12391
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL1,Race and Ethnicity,Title VI Minority,No,0.450812403,12392
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL1,Trip Purpose and Frequency,Frequency,6 to 7 days per week,0.049643061,12393
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL1,Trip Purpose and Frequency,Frequency,5 days per week,0.254359835,12394
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL1,Trip Purpose and Frequency,Frequency,3 to 4 days per week,0.216816752,12395
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL1,Trip Purpose and Frequency,Frequency,1 to 2 days per week,0.052546885,12396
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL1,Trip Purpose and Frequency,Frequency,1 to 3 days per month,0.088465015,12397
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL1,Trip Purpose and Frequency,Frequency,Less than once per month,0.338168451,12398
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL1,Trip Purpose and Frequency,Trip Purpose,Home-based Work,0.432564107,12399
Reporting Group,Rapid Transit or Bus Rapid Transit - Silver Line BRT,SL1,Trip Purpose and Frequency,Trip Purpose,Home-based School,0.009066451,12400
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Blue Line,All Blue Line,Race and Ethnicity,Race,White,0.587340495,12401
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Blue Line,All Blue Line,Race and Ethnicity,Race,Other,0.104615073,12402
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Blue Line,All Blue Line,Race and Ethnicity,Race,Prefer not to say,0.090658156,12403
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Blue Line,All Blue Line,Race and Ethnicity,Title VI Minority,Yes,0.618206355,12404
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Blue Line,All Blue Line,Race and Ethnicity,Title VI Minority,No,0.381793645,12405
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Blue Line,All Blue Line,Trip Purpose and Frequency,Frequency,6 to 7 days per week,0.07068376,12406
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Blue Line,All Blue Line,Trip Purpose and Frequency,Frequency,5 days per week,0.435627146,12407
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Blue Line,All Blue Line,Trip Purpose and Frequency,Frequency,3 to 4 days per week,0.234142534,12408
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Blue Line,All Blue Line,Trip Purpose and Frequency,Frequency,1 to 2 days per week,0.079969276,12409
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Blue Line,All Blue Line,Trip Purpose and Frequency,Frequency,1 to 3 days per month,0.064991599,12410
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Blue Line,All Blue Line,Trip Purpose and Frequency,Frequency,Less than once per month,0.114585685,12411
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Blue Line,All Blue Line,Trip Purpose and Frequency,Trip Purpose,Home-based Work,0.589109387,12412
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Blue Line,All Blue Line,Trip Purpose and Frequency,Trip Purpose,Home-based School,0.064982155,12413
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Blue Line,All Blue Line,Trip Purpose and Frequency,Trip Purpose,Home-based Social Activity,0.076741664,12414
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Blue Line,All Blue Line,Trip Purpose and Frequency,Trip Purpose,Home-based Other,0.167402673,12415
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Blue Line,All Blue Line,Trip Purpose and Frequency,Trip Purpose,Non-home Based,0.101764122,12416
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Blue Line,All Blue Line,Alternative Modes,Used Alternative Mode,Yes,0.095501709,12417
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Blue Line,All Blue Line,Vehicles,Cars per Capita,0,0.44965189,12418
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Blue Line,All Blue Line,Vehicles,Cars per Capita,Strictly between 0 and 0.5,0.301445978,12419
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Blue Line,All Blue Line,Vehicles,Cars per Capita,Strictly between 0.5 and 1,0.026843843,12420
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Blue Line,All Blue Line,Vehicles,Cars per Capita,1 or more,0.066995019,12421
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Blue Line,All Blue Line,Vehicles,Cars per Capita,Other,0.155063269,12422
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Blue Line,All Blue Line,Vehicles,Usable Cars,0,0.444378862,12423
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Blue Line,All Blue Line,Vehicles,Usable Cars,1,0.405022788,12424
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Blue Line,All Blue Line,Vehicles,Usable Cars,2,0.132142771,12425
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Blue Line,All Blue Line,Vehicles,Usable Cars,3 or more,0.018455579,12426
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Access Mode,Access to First MBTA Service,Walked,0.895991697,12427
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Access Mode,Access to First MBTA Service,Carpooled or Dropped off by Personal Vehicle,0.034007252,12428
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Access Mode,Access to First MBTA Service,Drove Alone,0.016521913,12429
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Access Mode,Access to First MBTA Service,Private Shuttle or Other Transit,0.016650694,12430
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Access Mode,Access to First MBTA Service,Taxi or Rideshare Company,0.019127075,12431
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Access Mode,Access to First MBTA Service,"Bike, Scooter or Other Micromobility",0.015124215,12432
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Access Mode,Access to First MBTA Service,The RIDE,0.002577153,12433
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Alternative Modes,Alternative Mode,Different MBTA Service,0.33928166,12434
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Alternative Modes,Alternative Mode,Drive Alone,0.225876995,12435
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Alternative Modes,Alternative Mode,Taxi or Rideshare Company,0.296099859,12436
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Alternative Modes,Alternative Mode,Walk,0.215082118,12437
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Alternative Modes,Alternative Mode,Drive or Ride in a Carpool,0.162943639,12438
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Alternative Modes,Alternative Mode,"Bike, Scooter, or Other Micromobility",0.053026779,12439
Rapid Transit or Bus Rapid Transit Line,Rapid Transit or Bus Rapid Transit - Green Line,All Green Line,Alternative Modes,Alternative Mode,Private Shuttle or Other Transit,0.028538179,12440
